Temperature,Humidity,Light,CO2,HumidityRatio,class
20.55,21.1,0.0,460.5,0.0031498295207115,1
20.6,21.1,0.0,455.0,0.0031596064091979,1
20.5,21.1,0.0,452.0,0.0031400792838513,1
20.55,21.1,0.0,453.0,0.0031498295207115,1
20.55,21.1,0.0,454.0,0.0031498295207115,1
20.5,21.1,0.0,454.5,0.0031400792838513,1
20.5,21.1,0.0,455.0,0.0031400792838513,1
20.5,21.1,0.0,454.0,0.0031400792838513,1
20.55,21.1,0.0,454.0,0.0031498295207115,1
20.5,21.1,0.0,447.0,0.0031400792838513,1
20.5,21.1,0.0,454.0,0.0031400792838513,1
20.5333333333333,21.2,0.0,455.666666666667,0.0031615649680236,1
20.5,21.2,0.0,456.0,0.003155036663195,1
20.5,21.2,0.0,453.0,0.003155036663195,1
20.5,21.2,0.0,452.0,0.003155036663195,1
20.5,21.2,0.0,446.0,0.003155036663195,1
20.5,21.2,0.0,452.333333333333,0.003155036663195,1
20.5,21.245,0.0,451.0,0.0031617677174168,1
20.5,21.2,0.0,449.0,0.003155036663195,1
20.5,21.2,0.0,447.0,0.003155036663195,1
20.5,21.245,0.0,450.0,0.0031617677174168,1
20.5,21.29,0.0,449.0,0.003168498916587,1
20.5,21.26,0.0,448.333333333333,0.003164011434368,1
20.5,21.2675,0.0,443.75,0.0031651332988831,1
20.5,21.29,0.0,442.5,0.003168498916587,1
20.5,21.29,0.0,444.5,0.003168498916587,1
20.5,21.29,0.0,446.25,0.003168498916587,1
20.5,21.29,0.0,448.0,0.003168498916587,1
20.5,21.29,0.0,451.0,0.003168498916587,1
20.5,21.29,0.0,452.333333333333,0.003168498916587,1
20.5,21.29,0.0,447.0,0.003168498916587,1
20.445,21.29,0.0,446.5,0.0031577070829694,1
20.5,21.29,0.0,442.0,0.003168498916587,1
20.5,21.29,0.0,452.0,0.003168498916587,1
20.39,21.29,0.0,450.0,0.0031469476344722,1
20.445,21.29,0.0,443.5,0.0031577070829694,1
20.39,21.29,0.0,443.0,0.0031469476344722,1
20.4266666666667,21.29,0.0,450.0,0.0031541170059217,1
20.39,21.29,0.0,445.666666666667,0.0031469476344722,1
20.39,21.29,0.0,443.666666666667,0.0031469476344722,1
20.39,21.29,0.0,445.333333333333,0.0031469476344722,1
20.39,21.29,0.0,449.0,0.0031469476344722,1
20.39,21.29,0.0,444.5,0.0031469476344722,1
20.39,21.29,0.0,445.5,0.0031469476344722,1
20.39,21.29,0.0,447.0,0.0031469476344722,1
20.39,21.29,0.0,446.5,0.0031469476344722,1
20.39,21.29,0.0,451.0,0.0031469476344722,1
20.39,21.29,0.0,448.0,0.0031469476344722,1
20.39,21.29,0.0,450.0,0.0031469476344722,1
20.39,21.29,0.0,442.666666666667,0.0031469476344722,1
20.39,21.29,0.0,445.0,0.0031469476344722,1
20.39,21.29,0.0,444.5,0.0031469476344722,1
20.3566666666667,21.29,0.0,441.666666666667,0.0031404424826025,1
20.3566666666667,21.29,0.0,442.333333333333,0.0031404424826025,1
20.39,21.29,0.0,441.0,0.0031469476344722,1
20.29,21.29,0.0,440.5,0.0031274676985543,1
20.39,21.29,0.0,447.0,0.0031469476344722,1
20.34,21.29,0.0,439.5,0.0031371943501079,1
20.29,21.29,0.0,444.0,0.0031274676985543,1
20.29,21.29,0.0,445.5,0.0031274676985543,1
20.29,21.29,0.0,446.666666666667,0.0031274676985543,1
20.3233333333333,21.29,0.0,444.333333333333,0.0031339491768134,1
20.29,21.29,0.0,446.5,0.0031274676985543,1
20.3233333333333,21.29,0.0,449.333333333333,0.0031339491768134,1
20.29,21.29,0.0,445.0,0.0031274676985543,1
20.29,21.29,0.0,447.0,0.0031274676985543,1
20.29,21.29,0.0,443.5,0.0031274676985543,1
20.29,21.29,0.0,447.0,0.0031274676985543,1
20.29,21.29,0.0,445.0,0.0031274676985543,1
20.29,21.29,0.0,443.0,0.0031274676985543,1
20.29,21.29,0.0,446.0,0.0031274676985543,1
20.245,21.245,0.0,438.0,0.0031121114746529,1
20.29,21.29,0.0,435.333333333333,0.0031274676985543,1
20.29,21.29,0.0,443.0,0.0031274676985543,1
20.29,21.29,0.0,441.0,0.0031274676985543,1
20.29,21.29,0.0,439.5,0.0031274676985543,1
20.2225,21.2225,0.0,445.0,0.0031044554255671,1
20.2,21.2,0.0,442.5,0.0030968140539317,1
20.2,21.2,0.0,443.5,0.0030968140539317,1
20.2,21.2,0.0,444.0,0.0030968140539317,1
20.2,21.29,0.0,438.0,0.0031100266408711,1
20.2,21.2,0.0,439.0,0.0030968140539317,1
20.2,21.29,0.0,441.5,0.0031100266408711,1
20.2,21.29,0.0,444.0,0.0031100266408711,1
20.2,21.29,0.0,446.5,0.0031100266408711,1
20.2,21.29,0.0,446.0,0.0031100266408711,1
20.2,21.29,0.0,447.0,0.0031100266408711,1
20.2,21.29,0.0,447.0,0.0031100266408711,1
20.2,21.29,0.0,446.333333333333,0.0031100266408711,1
20.2,21.29,0.0,445.75,0.0031100266408711,1
20.2,21.29,0.0,445.0,0.0031100266408711,1
20.2,21.29,0.0,444.5,0.0031100266408711,1
20.1666666666667,21.23,0.0,446.333333333333,0.0030947986343417,1
20.15,21.245,0.0,446.5,0.0030937884708154,1
20.2,21.29,0.0,448.0,0.0031100266408711,1
20.15,21.245,0.0,450.0,0.0030937884708154,1
20.15,21.29,0.0,452.0,0.003100374228833,1
20.2,21.2,0.0,449.0,0.0030968140539317,1
20.15,21.2,0.0,446.5,0.0030872028515651,1
20.2,21.2,0.0,446.5,0.0030968140539317,1
20.15,21.2,0.0,448.5,0.0030872028515651,1
20.1,21.2,0.0,446.0,0.0030776179310379,1
20.2,21.2,0.0,446.0,0.0030968140539317,1
20.1,21.2,0.0,441.0,0.0030776179310379,1
20.1,21.2,0.0,443.0,0.0030776179310379,1
20.1,21.2,0.0,444.333333333333,0.0030776179310379,1
20.1,21.0,0.0,444.0,0.0030484415024245,1
20.1,21.1,0.0,443.0,0.0030630293762599,1
20.1,21.1,0.0,444.0,0.0030630293762599,1
20.1,21.1,0.0,447.5,0.0030630293762599,1
20.1,21.1,0.0,443.0,0.0030630293762599,1
20.1,21.0666666666667,0.0,442.333333333333,0.0030581666759902,1
20.1,21.0666666666667,0.0,444.666666666667,0.0030581666759902,1
20.1,21.0,0.0,444.5,0.0030484415024245,1
20.1,21.0,0.0,445.333333333333,0.0030484415024245,1
20.1,21.0,0.0,446.5,0.0030484415024245,1
20.1,21.0,0.0,445.0,0.0030484415024245,1
20.1,21.0,0.0,442.0,0.0030484415024245,1
20.1666666666667,21.0,0.0,439.0,0.0030611054289526,1
20.2,21.0,0.0,441.0,0.0030674547492158,1
20.2,20.9633333333333,0.0,445.666666666667,0.003062072509168,1
20.2,20.89,0.0,446.0,0.0030513083071351,1
20.2,20.8566666666667,0.0,443.666666666667,0.0030464156105873,1
20.2,20.89,0.0,439.0,0.0030513083071351,1
20.2,20.79,0.0,441.0,0.0030366304472786,1
20.2,20.79,0.0,442.0,0.0030366304472786,1
20.2,20.745,0.0,443.5,0.0030300256352412,1
20.245,20.84,0.0,443.0,0.003052493181285,1
20.245,20.84,0.0,442.0,0.003052493181285,1
20.29,20.89,0.0,443.0,0.0030684184554996,1
20.29,20.89,0.0,444.0,0.0030684184554996,1
20.29,20.79,0.0,443.0,0.0030536578877459,1
20.29,20.79,0.0,442.0,0.0030536578877459,1
20.29,20.79,0.0,443.0,0.0030536578877459,1
20.29,20.79,0.0,441.0,0.0030536578877459,1
20.29,20.79,0.0,446.333333333333,0.0030536578877459,1
20.29,20.7,0.0,446.0,0.0030403739727938,1
20.29,20.7,0.0,439.0,0.0030403739727938,1
20.3566666666667,20.7,0.0,444.333333333333,0.0030529856704173,1
20.29,20.65,0.0,446.0,0.0030329942640162,1
20.29,20.7,0.0,442.0,0.0030403739727938,1
20.29,20.7,0.0,441.5,0.0030403739727938,1
20.29,20.7,0.0,440.5,0.0030403739727938,1
20.29,20.7,0.0,443.5,0.0030403739727938,1
20.29,20.7,0.0,440.5,0.0030403739727938,1
20.29,20.7,0.0,437.5,0.0030403739727938,1
20.29,20.7,0.0,438.0,0.0030403739727938,1
20.29,20.7,0.0,443.0,0.0030403739727938,1
20.26,20.7,0.0,443.0,0.0030347136922349,1
20.29,20.7,0.0,436.333333333333,0.0030403739727938,1
20.29,20.76,0.0,438.333333333333,0.0030492298533575,1
20.29,20.7,0.0,437.0,0.0030403739727938,1
20.29,20.7,0.0,439.0,0.0030403739727938,1
20.245,20.7,0.0,436.0,0.0030318870333676,1
20.29,20.7,0.0,432.5,0.0030403739727938,1
20.23,20.6333333333333,0.0,435.0,0.0030192599038444,1
20.245,20.65,0.0,442.0,0.0030245280240862,1
20.2,20.6,0.0,444.5,0.0030087444126257,1
20.29,20.7,0.0,447.0,0.0030403739727938,1
20.2,20.6,0.0,446.0,0.0030087444126257,1
20.23,20.5666666666667,0.0,442.333333333333,0.0030094574219121,1
20.245,20.55,0.0,440.0,0.0030098105253726,1
20.29,20.6,0.0,440.0,0.0030256147294976,1
20.26,20.4966666666667,0.0,439.666666666667,0.0030047601009692,1
20.29,20.5,0.0,442.0,0.0030108561832128,1
20.29,20.55,0.0,441.0,0.0030182353692319,1
20.29,20.6,0.0,441.0,0.0030256147294976,1
20.29,20.5,0.0,441.75,0.0030108561832128,1
20.3233333333333,20.5,0.0,442.0,0.0030170948251214,1
20.39,20.445,0.0,443.0,0.0030214385697668,1
20.39,20.39,0.0,443.0,0.0030132710875474,1
20.39,20.29,0.0,440.0,0.0029984216667373,1
20.39,20.2,0.0,441.0,0.002985057791285,1
20.39,20.2,0.0,439.0,0.002985057791285,1
20.39,20.2,0.0,436.0,0.002985057791285,1
20.39,20.1,0.0,433.5,0.0029702097110439,1
20.39,20.1,0.0,435.0,0.0029702097110439,1
20.39,20.05,0.0,434.0,0.0029627859354851,1
20.34,20.05,0.0,438.5,0.0029536061172135,1
20.39,20.05,0.0,440.0,0.0029627859354851,1
20.39,20.0,0.0,439.0,0.0029553623362924,1
20.39,20.0,0.0,440.5,0.0029553623362924,1
20.39,20.0,0.0,433.0,0.0029553623362924,1
20.39,19.945,0.0,436.5,0.0029471965808758,1
20.5,19.89,0.0,438.0,0.0029591517030864,1
20.4266666666667,19.9266666666667,0.0,438.0,0.0029511806301849,1
20.5,19.89,0.0,441.0,0.0029591517030864,1
20.5,19.89,0.0,434.0,0.0029591517030864,1
20.5,19.89,0.0,439.5,0.0029591517030864,1
20.5,19.89,0.0,438.0,0.0029591517030864,1
20.5,19.89,0.0,435.5,0.0029591517030864,1
20.5,19.89,0.0,436.0,0.0029591517030864,1
20.5,19.89,0.0,439.5,0.0029591517030864,1
20.5,19.89,0.0,439.5,0.0029591517030864,1
20.5,19.89,0.0,438.5,0.0029591517030864,1
20.5,19.89,0.0,435.0,0.0029591517030864,1
20.5,19.745,0.0,435.0,0.002937477325517,1
20.5,19.79,0.0,436.0,0.0029442036955991,1
20.55,19.84,0.0,433.0,0.0029608400714334,1
20.5,19.79,0.0,433.666666666667,0.0029442036955991,1
20.5,19.745,0.0,431.5,0.002937477325517,1
20.5,19.65,0.0,436.5,0.0029232776863843,1
20.5,19.7,0.0,437.0,0.0029307511002272,1
20.6,19.6,0.0,435.0,0.0029339303392327,1
20.5,19.745,0.0,437.0,0.002937477325517,1
20.6,19.6,0.0,433.0,0.0029339303392327,1
20.5,19.65,0.0,431.5,0.0029232776863843,1
20.5,19.65,0.0,432.0,0.0029232776863843,1
20.55,19.65,0.0,429.0,0.0029323515764793,1
20.55,19.6,0.0,430.0,0.0029248550357961,1
20.5,19.6,0.0,430.5,0.0029158044512853,1
20.55,19.6,0.0,433.0,0.0029248550357961,1
20.6,19.6,0.0,436.0,0.0029339303392327,1
20.6,19.53,0.0,435.0,0.0029234027684295,1
20.6,19.445,0.0,434.0,0.0029106197664319,1
20.5,19.55,0.0,434.0,0.0029083313949236,1
20.5,19.6,0.0,435.0,0.0029158044512853,1
20.6,19.6,0.0,438.0,0.0029339303392327,1
20.6,19.5,0.0,440.0,0.0029188910609496,1
20.5666666666667,19.5333333333333,0.0,436.666666666667,0.0029178719032177,1
20.5666666666667,19.5,0.0,437.666666666667,0.0029128692812034,1
20.5666666666667,19.5,0.0,437.0,0.0029128692812034,1
20.6,19.5,0.0,433.0,0.0029188910609496,1
20.6,19.445,0.0,435.5,0.0029106197664319,1
20.6,19.5,0.0,435.0,0.0029188910609496,1
20.6,19.5,0.0,437.0,0.0029188910609496,1
20.6,19.34,0.0,436.0,0.0028948297212513,1
20.5,19.34,0.0,438.0,0.0028769465098721,1
20.6,19.5,0.0,440.0,0.0029188910609496,1
20.55,19.445,0.0,438.5,0.0029016169026044,1
20.55,19.39,0.0,436.0,0.0028933715288275,1
20.6,19.34,0.0,433.0,0.0028948297212513,1
20.5,19.39,0.0,432.5,0.0028844188156068,1
20.5,19.39,0.0,434.5,0.0028844188156068,1
20.55,19.29,0.0,433.5,0.0028783804975909,1
20.6,19.39,0.0,433.5,0.0029023486908654,1
20.6,19.295,0.0,434.5,0.0028880628033006,1
20.6,19.29,0.0,434.0,0.002887310932575,1
20.6,19.29,0.0,435.0,0.002887310932575,1
20.5,19.34,0.0,431.0,0.0028769465098721,1
20.5,19.29,0.0,431.5,0.0028694743828415,1
20.4633333333333,19.2266666666667,0.0,432.666666666667,0.0028535158073171,1
20.5,19.39,0.0,436.0,0.0028844188156068,1
20.5,19.39,0.0,436.0,0.0028844188156068,1
20.5,19.245,0.0,441.5,0.0028627496213006,1
20.5,19.2,0.0,434.0,0.0028560250045001,1
20.39,19.29,0.0,433.5,0.0028499662575272,1
20.4266666666667,19.29,0.0,429.333333333333,0.0028564559549645,1
20.5,19.29,0.0,434.5,0.0028694743828415,1
20.5,19.2,0.0,433.5,0.0028560250045001,1
20.5,19.15,0.0,435.5,0.0028485533778066,1
20.445,19.05,0.0,435.0,0.0028239646007775,1
20.39,19.1666666666667,0.0,434.0,0.0028316616423387,1
20.39,19.245,0.0,430.5,0.0028432874223142,1
20.39,19.2,0.0,426.0,0.0028366087298759,1
20.5,19.2,0.0,429.0,0.0028560250045001,1
20.5,19.2,0.0,435.5,0.0028560250045001,1
20.5,19.2,0.0,433.5,0.0028560250045001,1
20.5,19.2,0.0,427.5,0.0028560250045001,1
20.5333333333333,19.1666666666667,0.0,429.666666666667,0.0028569403179683,1
20.525,19.175,0.0,433.0,0.0028567124168101,1
20.5,19.1,0.0,432.5,0.0028410819297929,1
20.5,19.1,0.0,431.0,0.0028410819297929,1
20.5333333333333,19.1,0.0,433.333333333333,0.0028469576507468,1
20.5,19.1,0.0,433.0,0.0028410819297929,1
20.5,19.1,0.0,434.0,0.0028410819297929,1
20.5,19.1,0.0,437.0,0.0028410819297929,1
20.5,19.1,0.0,437.0,0.0028410819297929,1
20.5,19.1,0.0,439.0,0.0028410819297929,1
20.5333333333333,18.9633333333333,0.0,432.333333333333,0.0028264941800736,1
20.525,19.075,0.0,432.0,0.0028417462423799,1
20.5,19.05,0.0,429.5,0.0028336106604524,1
20.5,19.1,0.0,436.5,0.0028410819297929,1
20.5333333333333,19.0,0.0,432.666666666667,0.0028319842479591,1
20.55,19.0,0.0,430.0,0.0028349105741483,1
20.5,18.945,0.0,425.0,0.0028179215763904,1
20.55,19.0,0.0,425.5,0.0028349105741483,1
20.55,19.0,0.0,434.0,0.0028349105741483,1
20.5,19.0,0.0,433.0,0.0028261395697788,1
20.5,19.0,0.0,433.0,0.0028261395697788,1
20.6,18.9633333333333,0.0,433.5,0.0028381926321104,1
20.5,19.0,0.0,426.0,0.0028261395697788,1
20.5333333333333,18.9633333333333,0.0,426.333333333333,0.0028264941800736,1
20.5333333333333,18.9266666666667,0.0,430.0,0.0028210042086638,1
20.6,18.945,0.0,436.0,0.0028354362216397,1
20.6,19.0,0.0,437.5,0.0028437055260106,1
20.5,19.0,0.0,433.5,0.0028261395697788,1
20.55,18.945,0.0,432.5,0.0028266669606025,1
20.55,18.945,0.0,430.0,0.0028266669606025,1
20.5,19.0,0.0,433.0,0.0028261395697788,1
20.6,19.0,0.0,439.0,0.0028437055260106,1
20.5,18.89,0.0,429.5,0.0028097037991726,1
20.55,19.0,0.0,431.0,0.0028349105741483,1
20.6,19.0,0.0,433.0,0.0028437055260106,1
20.55,19.0,0.0,434.0,0.0028349105741483,1
20.55,18.89,0.0,434.5,0.0028184235645741,1
20.5,18.945,0.0,435.5,0.0028179215763904,1
20.5,18.84,0.0,434.5,0.0028022332801899,1
20.5,18.89,0.0,433.5,0.0028097037991726,1
20.5,19.0,0.0,433.0,0.0028261395697788,1
20.5,19.0,0.0,433.5,0.0028261395697788,1
20.5,19.0,0.0,434.5,0.0028261395697788,1
20.5,19.0,0.0,438.0,0.0028261395697788,1
20.5,18.945,0.0,437.0,0.0028179215763904,1
20.445,18.945,0.0,435.0,0.0028083291648876,1
20.5,19.0,0.0,434.0,0.0028261395697788,1
20.5,18.895,0.0,434.5,0.0028104508608963,1
20.5,18.89,0.0,431.0,0.0028097037991726,1
20.5,19.0,0.0,433.5,0.0028261395697788,1
20.4266666666667,18.89,0.0,431.666666666667,0.0027969577563535,1
20.39,18.8233333333333,0.0,428.666666666667,0.0027807111991116,1
20.39,18.79,0.0,429.5,0.0027757649966586,1
20.39,18.9266666666667,0.0,434.333333333333,0.0027960449244251,1
20.39,18.84,0.0,430.0,0.0027831843297066,1
20.39,18.7,0.0,430.0,0.0027624106412118,1
20.39,18.89,0.0,424.0,0.0027906038389687,1
20.39,18.9266666666667,0.0,427.333333333333,0.0027960449244251,1
20.39,18.8233333333333,0.0,430.0,0.0027807111991116,1
20.39,18.79,0.0,431.0,0.0027757649966586,1
20.39,18.79,0.0,433.5,0.0027757649966586,1
20.445,18.79,0.0,430.0,0.0027852497134567,1
20.445,18.79,0.0,434.0,0.0027852497134567,1
20.5,18.79,0.0,434.0,0.0027947629398471,1
20.5,18.79,0.0,435.5,0.0027947629398471,1
20.5,18.79,0.0,436.333333333333,0.0027947629398471,1
20.5,18.745,0.0,434.5,0.0027880397862705,1
20.5,18.745,0.0,434.0,0.0027880397862705,1
20.5,18.7,0.0,434.0,0.0027813167773824,1
20.5,18.79,0.0,435.0,0.0027947629398471,1
20.5,18.79,0.0,430.5,0.0027947629398471,1
20.5,18.7,0.0,436.0,0.0027813167773824,1
20.39,18.6666666666667,0.0,431.666666666667,0.0027574647285136,1
20.39,18.76,0.0,428.666666666667,0.00277131348141,1
20.39,18.7675,0.0,431.0,0.0027724263542752,1
20.39,18.7225,0.0,434.5,0.0027657491765524,1
20.39,18.7,0.0,434.5,0.0027624106412118,1
20.39,18.7,0.0,429.5,0.0027624106412118,1
20.39,18.745,0.0,432.0,0.0027690877475733,1
20.39,18.7,0.0,435.5,0.0027624106412118,1
20.39,18.6,0.0,436.0,0.0027475731380385,1
20.39,18.745,0.0,430.0,0.0027690877475733,1
20.39,18.76,0.0,434.0,0.00277131348141,1
20.39,18.745,0.0,435.0,0.0027690877475733,1
20.39,18.7,0.0,434.5,0.0027624106412118,1
20.39,18.7,0.0,427.5,0.0027624106412118,1
20.39,18.7,0.0,433.333333333333,0.0027624106412118,1
20.5,18.745,0.0,433.0,0.0027880397862705,1
20.39,18.7,0.0,438.0,0.0027624106412118,1
20.445,18.7,0.0,434.0,0.0027718495240783,1
20.4633333333333,18.73,0.0,432.666666666667,0.002779473888041,1
20.5,18.7,0.0,435.0,0.0027813167773824,1
20.445,18.7,0.0,433.5,0.0027718495240783,1
20.39,18.6,0.0,432.0,0.0027475731380385,1
20.39,18.7,0.0,434.0,0.0027624106412118,1
20.39,18.7,0.0,439.0,0.0027624106412118,1
20.39,18.7,0.0,434.0,0.0027624106412118,1
20.445,18.7,0.0,430.0,0.0027718495240783,1
20.445,18.7,0.0,435.0,0.0027718495240783,1
20.5,18.7,0.0,437.5,0.0027813167773824,1
20.5,18.7,0.0,434.0,0.0027813167773824,1
20.445,18.7,0.0,436.0,0.0027718495240783,1
20.445,18.7,0.0,432.5,0.0027718495240783,1
20.4633333333333,18.7,0.0,429.5,0.0027750021193009,1
20.39,18.7,0.0,430.0,0.0027624106412118,1
20.5,18.7,0.0,436.0,0.0027813167773824,1
20.5,18.745,0.0,436.5,0.0027880397862705,1
20.4633333333333,18.6666666666667,0.0,439.333333333333,0.0027700335624427,1
20.39,18.6,0.0,435.0,0.0027475731380385,1
20.39,18.6,0.0,432.0,0.0027475731380385,1
20.39,18.65,0.0,431.0,0.00275499180153,1
20.39,18.7,0.0,425.5,0.0027624106412118,1
20.39,18.7,0.0,429.0,0.0027624106412118,1
20.39,18.7,0.0,431.5,0.0027624106412118,1
20.39,18.6,0.0,435.0,0.0027475731380385,1
20.39,18.7,0.0,428.0,0.0027624106412118,1
20.39,18.7,0.0,431.5,0.0027624106412118,1
20.39,18.7,0.0,432.5,0.0027624106412118,1
20.445,18.7,0.0,434.5,0.0027718495240783,1
20.39,18.7,0.0,429.0,0.0027624106412118,1
20.39,18.6666666666667,0.0,428.666666666667,0.0027574647285136,1
20.39,18.7,0.0,432.0,0.0027624106412118,1
20.39,18.7,0.0,430.0,0.0027624106412118,1
20.39,18.7,0.0,431.0,0.0027624106412118,1
20.445,18.6,0.0,431.5,0.0027569610989078,1
20.39,18.7,0.0,433.0,0.0027624106412118,1
20.39,18.7,0.0,437.5,0.0027624106412118,1
20.39,18.7,0.0,434.0,0.0027624106412118,1
20.39,18.7,0.0,432.0,0.0027624106412118,1
20.39,18.65,0.0,433.0,0.00275499180153,1
20.39,18.7,0.0,425.5,0.0027624106412118,1
20.39,18.7,0.0,423.0,0.0027624106412118,1
20.39,18.6666666666667,0.0,430.0,0.0027574647285136,1
20.39,18.6,0.0,434.0,0.0027475731380385,1
20.3566666666667,18.6,0.0,428.666666666667,0.0027418971663326,1
20.29,18.65,0.0,427.0,0.002737948739536,1
20.34,18.7,0.0,425.5,0.0027538543961759,1
20.34,18.7,0.0,433.5,0.0027538543961759,1
20.34,18.7,0.0,434.5,0.0027538543961759,1
20.39,18.7,0.0,427.0,0.0027624106412118,1
20.39,18.65,0.0,433.0,0.00275499180153,1
20.34,18.65,0.0,433.5,0.0027464586365012,1
20.3566666666667,18.6666666666667,0.0,432.666666666667,0.0027517682326292,1
20.39,18.7,0.0,430.0,0.0027624106412118,1
20.34,18.7,0.0,430.5,0.0027538543961759,1
20.39,18.7,0.0,431.0,0.0027624106412118,1
20.39,18.65,0.0,431.333333333333,0.00275499180153,1
20.39,18.7,0.0,433.0,0.0027624106412118,1
20.39,18.7,0.0,432.0,0.0027624106412118,1
20.39,18.7,0.0,430.0,0.0027624106412118,1
20.34,18.7,0.0,431.5,0.0027538543961759,1
20.39,18.7,0.0,430.333333333333,0.0027624106412118,1
20.39,18.7,0.0,429.0,0.0027624106412118,1
20.3566666666667,18.6666666666667,0.0,432.666666666667,0.0027517682326292,1
20.34,18.6,0.0,431.5,0.0027390630519246,1
20.29,18.745,0.0,428.0,0.002751957100456,1
20.29,18.745,0.0,425.5,0.002751957100456,1
20.29,18.745,0.0,430.5,0.002751957100456,1
20.29,18.79,0.0,432.0,0.0027585928591068,1
20.29,18.7,0.0,433.0,0.0027453214827646,1
20.29,18.745,0.0,435.5,0.002751957100456,1
20.29,18.79,0.0,431.5,0.0027585928591068,1
20.29,18.7675,0.0,432.75,0.0027552749621612,1
20.29,18.7,0.0,437.0,0.0027453214827646,1
20.29,18.7,0.0,433.5,0.0027453214827646,1
20.29,18.7,0.0,434.0,0.0027453214827646,1
20.245,18.695,0.0,438.5,0.0027369265480493,1
20.29,18.79,0.0,436.5,0.0027585928591068,1
20.29,18.79,0.0,437.0,0.0027585928591068,1
20.29,18.79,0.0,436.0,0.0027585928591068,1
20.29,18.79,0.0,441.0,0.0027585928591068,1
20.29,18.79,0.0,440.0,0.0027585928591068,1
20.29,18.745,0.0,437.0,0.002751957100456,1
20.29,18.79,0.0,438.5,0.0027585928591068,1
20.29,18.84,0.0,433.0,0.0027659660896027,1
20.245,18.795,0.0,434.0,0.0027516311978762,1
20.29,18.76,0.0,437.0,0.0027541690043439,1
20.29,18.79,0.0,435.0,0.0027585928591068,1
20.29,18.79,0.0,434.0,0.0027585928591068,1
20.29,18.79,0.0,437.0,0.0027585928591068,1
20.29,18.745,0.0,434.5,0.002751957100456,1
20.29,18.745,0.0,439.0,0.002751957100456,1
20.29,18.79,0.0,433.0,0.0027585928591068,1
20.29,18.7,0.0,434.0,0.0027453214827646,1
20.245,18.745,0.0,433.0,0.0027442787864366,1
20.245,18.745,0.0,432.5,0.0027442787864366,1
20.245,18.745,0.0,433.0,0.0027442787864366,1
20.2,18.745,0.0,433.0,0.0027366193331991,1
20.245,18.84,0.0,432.0,0.0027582485161365,1
20.2,18.79,0.0,434.0,0.0027432179456979,1
20.29,18.79,0.0,433.0,0.0027585928591068,1
20.245,18.745,0.0,430.5,0.0027442787864366,1
20.29,18.79,0.0,433.0,0.0027585928591068,1
20.29,18.745,0.0,434.0,0.002751957100456,1
20.29,18.84,0.0,430.0,0.0027659660896027,1
20.29,18.79,0.0,431.333333333333,0.0027585928591068,1
20.29,18.7,0.0,439.0,0.0027453214827646,1
20.29,18.79,0.0,439.0,0.0027585928591068,1
20.29,18.73,0.0,442.0,0.0027497452122302,1
20.2,18.7,0.0,432.0,0.0027300208600894,1
20.23,18.73,0.0,427.5,0.0027395199147547,1
20.29,18.745,0.0,433.0,0.002751957100456,1
20.29,18.6,0.0,437.0,0.0027305761703198,1
20.29,18.7,0.0,432.0,0.0027453214827646,1
20.2,18.7,0.0,426.0,0.0027300208600894,1
20.29,18.7,0.0,431.0,0.0027453214827646,1
20.29,18.7,0.0,433.333333333333,0.0027453214827646,1
20.29,18.675,0.0,429.25,0.0027416350893984,1
20.26,18.6333333333333,0.0,433.333333333333,0.0027304009979612,1
20.245,18.65,0.0,430.5,0.0027303096814552,1
20.29,18.7,0.0,430.0,0.0027453214827646,1
20.29,18.7,0.0,433.5,0.0027453214827646,1
20.29,18.6,0.0,432.5,0.0027305761703198,1
20.29,18.7,0.0,432.0,0.0027453214827646,1
20.29,18.7,0.0,434.0,0.0027453214827646,1
20.29,18.6,0.0,429.0,0.0027305761703198,1
20.29,18.65,0.0,438.0,0.002737948739536,1
20.29,18.7,0.0,439.0,0.0027453214827646,1
20.29,18.7,0.0,433.0,0.0027453214827646,1
20.29,18.65,0.0,433.5,0.002737948739536,1
20.29,18.6,0.0,431.0,0.0027305761703198,1
20.3233333333333,18.5666666666667,0.0,432.666666666667,0.0027313063423762,1
20.39,18.6,0.0,434.0,0.0027475731380385,1
20.39,18.6,0.0,434.0,0.0027475731380385,1
20.39,18.6,0.0,436.5,0.0027475731380385,1
20.39,18.6,0.0,432.666666666667,0.0027475731380385,1
20.39,18.6,0.0,429.75,0.0027475731380385,1
20.39,18.5,0.0,428.5,0.0027327363396011,1
20.39,18.6,0.0,434.0,0.0027475731380385,1
20.29,18.6,0.0,435.5,0.0027305761703198,1
20.29,18.39,0.0,432.0,0.0026996132796876,1
20.245,18.6,0.0,433.0,0.0027229577718501,1
20.29,18.7,0.0,434.0,0.0027453214827646,1
20.29,18.65,0.0,433.5,0.002737948739536,1
20.2,18.6,0.0,432.0,0.0027153580855378,1
20.2,18.6,0.0,431.0,0.0027153580855378,1
20.2,18.6,0.0,435.0,0.0027153580855378,1
20.2,18.6,0.0,438.0,0.0027153580855378,1
20.2,18.6,0.0,432.0,0.0027153580855378,1
20.1,18.6,0.0,430.0,0.0026985366892417,1
20.2,18.6,0.0,428.5,0.0027153580855378,1
20.2,18.6,0.0,432.666666666667,0.0027153580855378,1
20.2,18.6,0.0,432.0,0.0027153580855378,1
20.2,18.6,0.0,430.0,0.0027153580855378,1
